,like_rate,comment_view_ratio,views,1,2,10,15,17,19,20,22,23,24,25,26,27,28,29
92,0.9569148272851976,0.0005268415994602101,1683617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,0.9065315315315315,0.00817964349101011,77753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,0.0,0.0,1598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,0.9865374259558427,0.0011241723281234192,266862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,0.9861142976217288,0.0015296956569586977,13721029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,0.7132486388384754,0.003015264777938313,47756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,0.9524568008495028,0.002316868701084928,1307367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,0.9852461074836766,0.003646155647359882,538100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100,0.9918588873812755,0.0020415908704244155,76410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101,0.9893232846600722,0.0030170626310949775,166386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102,0.9302325581395349,0.0006307379634171982,14268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,0.8906581740976646,0.003019109784277016,59288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,0.9613422799505733,0.012793335831550273,1811958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,0.9675268193679327,0.002739373437270187,163175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106,0.875,0.012264784946236559,5951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,0.9634437719018796,0.004566292459300437,387841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,0.963042850264805,0.002761597851121186,2384126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,0.980175948409697,0.006950399615819984,699671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,0.9807849628717111,0.0027724197462009404,36297533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,0.980545193687231,0.0038403182600236663,413246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,0.970873786407767,0.006551059730250481,2594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,0.9184883290107447,0.003302851038365924,1244984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,0.8145896656534954,5.718588271175456e-05,104920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,0.9328621908127208,0.000491422444603288,67151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
116,0.975399695470118,0.01565668996751009,406279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,0.4973943254198031,0.004060882707662245,131005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
118,0.9027027027027027,0.0016571969696969697,25343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119,0.84658792023337,0.0,952919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,0.967558799675588,0.0013759114980453045,288535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121,0.9654178674351584,0.0005751317154330434,97368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,0.9613634595939955,0.00645939125525334,614608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,0.979979674796748,0.004973266533844762,463276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,0.9905144107989785,0.0030110717878280516,299228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,0.983615773833427,0.0041975717896656035,241329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126,0.9874092226008603,0.0018828421850338225,3970592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127,0.9857685009487666,0.007650326478900692,61565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128,0.9767846778874056,0.0012851259870349883,738448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0.9798999432302016,0.0017396877475367688,1884820,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,0.9701660270138461,0.005867865097977648,1834397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,0.8055175112502446,0.002140711373459718,1101502,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,0.9714663143989432,0.006728064854133348,108797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,0.9521008014082549,0.0034130455604865747,626419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,0.9637043942753477,0.0021195325132123805,3026138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,0.875,0.0031559963931469793,2217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,0.9979989084955431,0.012137578442584352,104056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.8969874719385907,0.0012109767861907597,1851397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,0.9616299831351466,0.00606666244449323,3994782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,0.9970444353852426,0.008452799898194419,204310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,0.9274222704266089,0.0016703544622326347,737567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,0.9729349877524797,0.003089080157705671,713480,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,0.9942525490904575,0.0025528866142162775,2450950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143,0.9578651685393258,0.002542372881355932,57819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,0.9900500812576697,0.0007553235302454551,599742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,0.9813237221494102,0.0016776283397762237,1655312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,0.8875427969449565,0.006612013414889073,220053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147,0.98417004048583,0.0027120345582866876,657439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,0.941182203596316,0.0,836133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,0.9414414414414415,0.0003199461143386377,59384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,0.9651851851851851,0.003204400710308824,74896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,0.9836527360886631,0.004053298667533312,384624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
152,0.9860268916424993,0.004697658686910444,79826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,0.984268411527217,0.001520808140548019,189372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
154,0.5765145325084627,0.0,319276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,0.9771704903283851,0.0026507906575792676,185604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,0.7830813657210803,0.006775100438869147,538884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,0.9866459836784245,0.000518289402497185,659862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,0.9869273207004078,0.00746429573616506,338544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,0.9429402144284935,0.0011276312331388806,445180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,0.9937465103294248,0.0018833695697331432,288843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,0.9966204574972831,0.008208303317619714,900916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
162,0.9265967588179218,0.00518341307814992,60191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,0.9848927038626609,0.009605372066323125,149811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164,0.9670717365738926,0.0020066407804289065,291531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,0.9914491449144914,0.004031517044932463,87063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,0.9788848812744214,0.004555776286658652,1055582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167,0.9802818906605922,0.0031246035161740524,803941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
168,0.9353680430879713,0.0011561233665378192,85630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.9579998796558157,0.0014973055991095367,1868689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170,0.9825935596170583,0.0019490781387181738,56949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,0.7924731182795699,0.0006636424551345588,467118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
172,0.8302687411598303,0.002550056781907993,828608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,0.9876905041031653,0.0010958210122302436,181598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,0.8824019245003701,0.004465876753864121,364765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
175,0.9912905779889153,0.013115723309580857,64273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176,0.9850331738929178,0.0020184466438026307,1368378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,0.9878612716763006,0.0020108748109777677,62161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,0.864816149963951,0.007156777468262445,181645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,0.9587973273942093,0.002617417018615317,129516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,0.9289735816370723,0.002617073877277291,503997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,0.9902767389678384,0.002144064305112963,118932,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182,0.9798886365301487,0.002613835889031956,854299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,0.9925849639546859,0.003349481492695481,105687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0.9533874125874126,0.008166732295553975,2214471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,0.9747823621208819,0.017907997428678338,4690194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,0.9912280701754386,0.0017751479289940828,10139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,0.9825723750540112,0.005303766781930275,81262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,0.9293334939694524,0.008476171594161105,1997363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.9939992940345923,0.0043830218580015136,70042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0.9723514211886305,0.0024287162226769425,104581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191,0.9780498100464331,0.0035998830494846866,54723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0.9814236396514877,0.0006962671475343146,255648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,0.9453766982653162,0.004128077530625559,17521230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194,0.9826596367896895,0.0027086173495013276,167243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195,0.9580777096114519,0.00036370536702615516,126475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0.9393305439330544,0.0015141919326682892,311056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,0.9546862452678674,0.0019235523040077157,740296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,0.9864451246174027,0.005294502530411676,149777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,0.9863610221017172,0.0011846809977167966,278555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,0.9826867227641671,0.0012682286998261891,1796205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,0.9524317731361488,0.009616258546482308,5457215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,0.8612814224402208,0.0032674320111016997,1109739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,0.8496787161141833,0.00018432670064422182,7920718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,0.9912210940817666,0.004190708173536491,2083895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205,0.9720582447855175,0.0024403232394256966,193416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206,0.983005317690916,0.004464193108361653,1398012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207,0.83482263742215,0.004572006155476119,3654631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,0.9877689502106365,0.012231811507950422,1568532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,0.9856015358361775,0.005921061221292319,153181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210,0.9845552033452485,0.004425103196260163,504620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,0.9696596965969659,0.003509171987432857,1341911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.9849959989330488,0.006378800257790814,197058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213,0.8998831320607713,0.004676338463804404,380211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214,0.976878612716763,0.003043540532798625,27927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0.9878746311920907,0.0036958643204971463,1637505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
216,0.9792580502567241,0.002664190852944738,743189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,0.9769269060528192,0.0022468760611863794,1805172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,0.9707750254309515,0.00415859173126615,1461311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0.9571974236069503,0.003676247295090644,1152533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,0.9373411732182161,0.004417365178645825,1668188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,0.9892455922920081,0.0035544231549466563,1091878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,0.9490395923167385,0.0019382862542752367,558740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0.9799361616320589,0.002166484782799465,11475270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,0.9717682020802377,0.003694589687231225,585991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
225,0.9779155366137157,0.005295448713462571,257201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,0.9862531969309463,0.0037709976002742542,81675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
227,0.9752704791344667,0.0033927237810732957,46864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
228,0.9850534402137608,0.0011921298695913587,482329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,0.9843049967183175,0.004507594872114714,705475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,0.9683544303797469,0.0010256410256410256,9749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,0.9639663567950421,0.0036768467445206696,772128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
232,0.8674698795180723,0.005480371323118219,8940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233,0.9885030021834061,0.005020325792830237,482637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,0.9863945578231292,0.0030785915443684512,57168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,0.9859670530811471,0.002782325523139823,111776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,0.9812351129959914,0.006269249570142785,292538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237,0.9410710109907241,0.0020912967512602006,746904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,0.9844188785216053,0.0012644051876738558,304490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,0.5053763440860215,0.0,207071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,0.8333333333333334,0.001320897751028003,87061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
241,0.9846578366445916,0.003195687547344318,579530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,0.9903329752953813,0.004368664969554555,214481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,0.9843584533043304,0.003674059153795699,1247121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,0.9586545199719692,0.005879943833372338,205103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,0.9502032520325203,0.008802041052997797,86229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,0.8927911275415896,0.0038328433743906524,53745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,0.9782585355379,0.0040457991240154855,413020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248,0.9904416678479577,0.005037444646605642,743630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,0.9350007719623282,0.0027382073104878597,209260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,0.943943661971831,0.0030230804961811717,393968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
251,0.9749944183969637,0.004139909941833833,115702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
252,0.985566198661593,0.003160371741912001,2511096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
253,0.9812605545568448,0.009087964505672987,429138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,0.9722201422688131,0.0012018482505668946,947706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0.8598692851830165,0.021039078421173803,1759154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,0.8289713937918441,0.01798284909765775,187511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,0.96685116354234,0.0036371180814307974,1180879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,0.9612160216783809,0.005074539795180386,250268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0.8719010208401938,0.0004939893592675731,4959620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
